,Well,BUL2-totalreads,BUL2-WT%,BUL2-Mut%,BUL2-Other%,BUL2-na%,BUL2-maxcomplex,BUL2-maxcomplex%,FAS1-totalreads,FAS1-WT%,FAS1-Mut%,FAS1-Other%,FAS1-na%,FAS1-maxcomplex,FAS1-maxcomplex%,MKT1-totalreads,MKT1-WT%,MKT1-Mut%,MKT1-Other%,MKT1-na%,MKT1-maxcomplex,MKT1-maxcomplex%,NCS2-totalreads,NCS2-WT%,NCS2-Mut%,NCS2-Other%,NCS2-na%,NCS2-maxcomplex,NCS2-maxcomplex%,PMA1-totalreads,PMA1-WT%,PMA1-Mut%,PMA1-Other%,PMA1-na%,PMA1-maxcomplex,PMA1-maxcomplex%,RHO5-totalreads,RHO5-WT%,RHO5-Mut%,RHO5-Other%,RHO5-na%,RHO5-maxcomplex,RHO5-maxcomplex%,SCH9-totalreads,SCH9-WT%,SCH9-Mut%,SCH9-Other%,SCH9-na%,SCH9-maxcomplex,SCH9-maxcomplex%,WHI2-totalreads,WHI2-WT%,WHI2-Mut%,WHI2-Other%,WHI2-na%,WHI2-maxcomplex,WHI2-maxcomplex%,AKL1-totalreads,AKL1-WT%,AKL1-Mut%,AKL1-Other%,AKL1-na%,AKL1-maxcomplex,AKL1-maxcomplex%,RPI1-totalreads,RPI1-WT%,RPI1-Mut%,RPI1-Other%,RPI1-na%,RPI1-maxcomplex,RPI1-maxcomplex%,HSL7-totalreads,HSL7-WT%,HSL7-Mut%,HSL7-Other%,HSL7-na%,HSL7-maxcomplex,HSL7-maxcomplex%,SPT7-totalreads,SPT7-WT%,SPT7-Mut%,SPT7-Other%,SPT7-na%,SPT7-maxcomplex,SPT7-maxcomplex%,FRS1-totalreads,FRS1-WT%,FRS1-Mut%,FRS1-Other%,FRS1-na%,FRS1-maxcomplex,FRS1-maxcomplex%,BUL2_threshterm,FAS1_threshterm,MKT1_threshterm,NCS2_threshterm,PMA1_threshterm,RHO5_threshterm,SCH9_threshterm,WHI2_threshterm,AKL1_threshterm,RPI1_threshterm,HSL7_threshterm,SPT7_threshterm,FRS1_threshterm,BUL2_g,FAS1_g,MKT1_g,NCS2_g,PMA1_g,RHO5_g,SCH9_g,WHI2_g,AKL1_g,RPI1_g,HSL7_g,SPT7_g,FRS1_g,BUL2-singlelocus-totalreads,BUL2-singlelocus-WT%,BUL2-singlelocus-Mut%,BUL2-singlelocus-Other%,BUL2-singlelocus-na%,BUL2-singlelocus-maxcomplex,BUL2-singlelocus-maxcomplex%,HSL7-singlelocus-totalreads,HSL7-singlelocus-WT%,HSL7-singlelocus-Mut%,HSL7-singlelocus-Other%,HSL7-singlelocus-na%,HSL7-singlelocus-maxcomplex,HSL7-singlelocus-maxcomplex%,NCS2-singlelocus-totalreads,NCS2-singlelocus-WT%,NCS2-singlelocus-Mut%,NCS2-singlelocus-Other%,NCS2-singlelocus-na%,NCS2-singlelocus-maxcomplex,NCS2-singlelocus-maxcomplex%,PMA1-singlelocus-totalreads,PMA1-singlelocus-WT%,PMA1-singlelocus-Mut%,PMA1-singlelocus-Other%,PMA1-singlelocus-na%,PMA1-singlelocus-maxcomplex,PMA1-singlelocus-maxcomplex%,RPI1-singlelocus-totalreads,RPI1-singlelocus-WT%,RPI1-singlelocus-Mut%,RPI1-singlelocus-Other%,RPI1-singlelocus-na%,RPI1-singlelocus-maxcomplex,RPI1-singlelocus-maxcomplex%,BUL2-singlelocus_threshterm,HSL7-singlelocus_threshterm,NCS2-singlelocus_threshterm,PMA1-singlelocus_threshterm,RPI1-singlelocus_threshterm,BUL2-singlelocus_g,HSL7-singlelocus_g,NCS2-singlelocus_g,PMA1-singlelocus_g,RPI1-singlelocus_g,BUL2matches single?,HSL7matches single?,NCS2matches single?,PMA1matches single?,RPI1matches single?,BUL2_g-update,FAS1_g-update,MKT1_g-update,NCS2_g-update,PMA1_g-update,RHO5_g-update,SCH9_g-update,WHI2_g-update,AKL1_g-update,RPI1_g-update,HSL7_g-update,SPT7_g-update,FRS1_g-update,BUL2_g-update_bin,FAS1_g-update_bin,MKT1_g-update_bin,NCS2_g-update_bin,PMA1_g-update_bin,RHO5_g-update_bin,SCH9_g-update_bin,WHI2_g-update_bin,AKL1_g-update_bin,RPI1_g-update_bin,HSL7_g-update_bin,SPT7_g-update_bin,FRS1_g-update_bin,full_g_bin_13,full_g_bin_10,BUL2_g_exp,FAS1_g_exp,MKT1_g_exp,NCS2_g_exp,PMA1_g_exp,RHO5_g_exp,SCH9_g_exp,WHI2_g_exp,AKL1_g_exp,RPI1_g_exp,full_g_bin_10_exp,full_g_match?
10,2A-A4,108.0,0.995906690202802,0,0,0.004093309797198,WT,0.995906690202802,2008.0,0.9775384068233209,0,0.000421716688583,0.022039876488096997,WT,0.9775384068233209,1568.0,0.986931573525564,0.002199238964639,0.001216658942141,0.009652528567655,WT,0.986931573525564,1129.0,0.00154551380327,0.9749869322335191,0.003304965872214,0.020162588090996997,Mut,0.9749869322335191,1429.0,0.9868407001842662,0.001333727647536,0.00358433395023,0.008241238217966998,WT,0.9868407001842662,2397.0,0.9728460715072941,0.0010733811436049998,0.0039324749600219994,0.022148072389078996,WT,0.9728460715072941,4192.0,0.978031820976337,0.000226881691777,0.001193411383218,0.020547885948669,WT,0.978031820976337,5634.0,0.00042444253092499995,0.988116585488956,0.000138059903375,0.011320912076743999,Mut,0.988116585488956,2730.0,0.976825804234789,0.000620991845855,0.000878928113573,0.021674275805781996,WT,0.976825804234789,308.0,0.96107567933707,0,0,0.038924320662931,WT,0.96107567933707,716.0,0.0,0.97121951477321,0,0.028780485226790997,Mut,0.97121951477321,3057.0,0.9868256262760429,0.0002555812105326809,0.0012282610146849508,0.011690531498739623,WT,0.9868256262760429,3438.0,0.0,0.991078048552313,0.0,0.008921951447687,Mut,0.991078048552313,1.9081958235744878e-17,0.00042171668858206543,0.003415897906780957,0.0048504796754839374,0.004918061597766829,0.0050058561036269295,0.0014202930749939932,0.0005625024343000225,0.0014999199594289622,-1.0547118733938987e-15,-9.992007221626409e-16,0.0014838422252175104,3.8163916471489756e-17,WT,WT,WT,Mut,WT,WT,WT,Mut,WT,WT,Mut,WT,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,WT,Mut,WT,WT,WT,Mut,WT,WT,Mut,WT,Mut,0,0,0,1,0,0,0,1,0,0,1,0,1,0001000100101,0001000100,0,0,0,1,0,0,0,1,0,0,0001000100,True
11,3A-A4,83.0,0.966779842820282,0,0,0.033220157179718,WT,0.966779842820282,2211.0,0.9806322840326152,0,0.002043241985639,0.017324473981747,WT,0.9806322840326152,2308.0,0.9878841582922452,0.000526452266688,0.001288679135269,0.010300710305799,WT,0.9878841582922452,1376.0,0.985040071464778,0.0,0.002763206858056,0.012196721677166998,WT,0.985040071464778,1450.0,0.0017438669400560002,0.9710551870311639,0.000606714217109,0.026594231811671,Mut,0.9710551870311639,2966.0,0.9766402348281471,0.0004258014197979999,0.004158588347793,0.018775375404261,WT,0.9766402348281471,6234.0,0.9799124909270741,0.000134675466405,0.001298664697484,0.018654168909038003,WT,0.9799124909270741,5568.0,0.000440403714441,0.984328196090126,0.000142050199254,0.015089349996178001,Mut,0.984328196090126,290.0,0.9502501555481687,0.011884164202044998,0.005442765376540211,0.032422914873246,WT,0.9502501555481687,597.0,0.983629683642434,0,0,0.016370316357566042,WT,0.983629683642434,494.0,0.0,0.9803310050202951,0,0.019668994979705003,Mut,0.9803310050202951,3206.0,0.978790181172559,0.00022531090687887245,0.0023218519178289177,0.018662656002733268,WT,0.978790181172559,4117.0,0.0,0.9899344201717621,0.0,0.010065579828238,Mut,0.9899344201717621,4.85722573273506e-17,0.002043241985637847,0.0018151314019558152,0.0027632068580549906,0.002350581157165108,0.0045843897675918975,0.0014333401638878876,0.0005824539136959923,0.01732692957858528,-1.3877787807814457e-17,-1.3530843112619095e-16,0.002547162824707728,-1.4224732503009818e-16,WT,WT,WT,WT,Mut,WT,WT,Mut,WT,WT,Mut,WT,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,WT,WT,Mut,WT,WT,Mut,WT,WT,Mut,WT,Mut,0,0,0,0,1,0,0,1,0,0,1,0,1,0000100100101,0000100100,0,0,0,0,1,0,0,1,0,0,0000100100,True
12,4A-A4,101.0,0.9752554673688469,0,0,0.024744532631152002,WT,0.9752554673688469,1955.0,0.972281507749743,0,0.0014945532342100002,0.026223939016046003,WT,0.972281507749743,1708.0,0.9786825062095341,0.001844322350105,0.000980047865785,0.018493123574576,WT,0.9786825062095341,813.0,0.002266450726639,0.983399782433542,0.0034650461155820004,0.010868720724237,Mut,0.983399782433542,1142.0,0.0077763749639469994,0.9755134471041998,0.000799066056763,0.01591111187509,Mut,0.9755134471041998,2224.0,0.9753750890687,0.000681579753781,0.005316724804247,0.018626606373270998,WT,0.9753750890687,5835.0,0.9829704791309369,0.000147383643086,0.001198860453875,0.015683276772102,WT,0.9829704791309369,4985.0,0.000536173863492,0.9875985861323969,0.000165992736517,0.011699247267596,Mut,0.9875985861323969,2555.0,0.9803323658334249,0.002275375405438941,0.0010288434499279287,0.016363415311208364,WT,0.9803323658334249,611.0,0.9864094916853058,0,0,0.013590508314693998,WT,0.9864094916853058,523.0,0.0244941427851842,0.9570511226786114,0,0.018454734536204453,Mut,0.9570511226786114,2935.0,0.9917799831814356,0.0002826493494694444,0.0020434113626658446,0.0058939561064291065,WT,0.9917799831814356,3260.0,0.0,0.989246480159453,0.0,0.010753519840547,Mut,0.989246480159453,1.0581813203458523e-15,0.0014945532342110178,0.0028243702158898785,0.0057314968422210195,0.008575441020710152,0.005998304558029039,0.001346244096961064,0.0007021666000070724,0.003304218855366768,2.185751579730777e-16,0.02449414278518418,0.0023260607121353286,-4.5102810375396984e-17,WT,WT,WT,Mut,Mut,WT,WT,Mut,WT,WT,mixed,WT,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,WT,Mut,Mut,WT,WT,Mut,WT,WT,mixed,WT,Mut,0,0,0,1,1,0,0,1,0,0,2,0,1,0001100100201,0001100100,0,0,0,1,1,0,0,1,0,0,0001100100,True
13,6E-A4,34.0,0.9747977187403659,0,0,0.025202281259634002,WT,0.9747977187403659,1298.0,0.9721607086365075,0,0.0030346702285962016,0.024804621134896367,WT,0.9721607086365075,1721.0,0.9914887955520498,0.000472500118146,0.00052240019167,0.0075163041381319995,WT,0.9914887955520498,673.0,0.9781381003882518,0.0,0.006070718536336,0.015791181075411997,WT,0.9781381003882518,802.0,0.003466020572522,0.976062638438238,0.001180765427931,0.019290575561308997,Mut,0.976062638438238,1737.0,0.0023824512336939998,0.9747613833153329,0.005610338794685,0.017245826656287,Mut,0.9747613833153329,5408.0,0.981091930988096,0.000163825589025,0.001313954075448,0.017430289347431002,WT,0.981091930988096,5800.0,0.9833418212192411,0.0,0.000133513203308,0.016524665577450002,WT,0.9833418212192411,2662.0,0.9878327156194845,0.0028684018129692644,0.0016845093694086413,0.007614373198137609,WT,0.9878327156194845,405.0,0.9976765748568318,0,0,0.002323425143169,WT,0.9976765748568318,398.0,0.0573696847730997,0.9118835885705824,0,0.0307467266563177,Mut,0.9118835885705824,1985.0,0.9787489330802833,0.0006068557604293956,0.0039886498284255525,0.01665556133086185,WT,0.9787489330802833,3064.0,0.7580495318852618,0.23485013059323395,0.001773634260273313,0.005326703261231043,WT,0.7580495318852618,8.326672684688674e-17,0.003034670228596135,0.000994900309818172,0.006070718536336228,0.004646786000452964,0.007992790028380093,0.001477779664473003,0.00013351320330892355,0.004552911182377899,-8.105495441501631e-16,0.05736968477309992,0.004595505588854826,0.23662376485350714,WT,WT,WT,WT,Mut,Mut,WT,WT,WT,WT,mixed,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,WT,WT,Mut,Mut,WT,WT,WT,WT,mixed,WT,mixed,0,0,0,0,1,1,0,0,0,0,2,0,2,0000110000202,0000110000,0,0,0,0,1,1,0,0,0,0,0000110000,True
14,1A-A4,40.0,0.925040857436054,0,0,0.074959142563947,WT,0.925040857436054,1790.0,0.9889268386488524,0,0.0006629011882415875,0.010410260162906013,WT,0.9889268386488524,1177.0,0.9820344485642161,0.0017058138738319998,0.001755713947356,0.014504023614594,WT,0.9820344485642161,1130.0,0.9687815019245279,0.0,0.003453727943124,0.027764770132348997,WT,0.9687815019245279,1171.0,0.976420287426873,0.001655813132766,0.0025896581870240003,0.019334241253338002,WT,0.976420287426873,2201.0,0.972983209985955,0.0006938482201749999,0.0023269939168359998,0.023995947877034,WT,0.972983209985955,5175.0,0.984677656951815,0.00017324639507599997,0.000925234899712,0.014223861753397,WT,0.984677656951815,5438.0,0.574841224453096,0.410634011829857,0.000374494764722,0.014150268952326,WT,0.574841224453096,2786.0,0.975483547886328,0.0013079651925899998,0.002267541412997,0.020940945508084997,WT,0.975483547886328,279.0,0.9824389892514059,0,0,0.017561010748593998,WT,0.9824389892514059,453.0,0.982469239952482,0.0,0,0.017530760047518,WT,0.982469239952482,2292.0,0.9879252643295953,0.00047278314984787874,0.0031842141649364502,0.0084177383556203,WT,0.9879252643295953,3317.0,0.9903771433435831,0.0,0.001005029650046,0.008617827006371,WT,0.9903771433435831,-1.0269562977782698e-15,0.0006629011882415409,0.0034615278211899327,0.003453727943123059,0.004245471319788963,0.003020842137010999,0.0010984812947880274,0.41100850659457794,0.0035755066055870414,6.591949208711867e-17,-3.122502256758253e-17,0.003656997314784435,0.001005029650045933,WT,WT,WT,WT,WT,WT,WT,mixed,WT,WT,WT,WT,WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,WT,WT,WT,WT,WT,mixed,WT,WT,WT,WT,WT,0,0,0,0,0,0,0,2,0,0,0,0,0,0000000200000,0000000200,0,0,0,0,0,0,0,1,0,0,0000000100,False
15,4A-A5,76.0,0.923239883738782,0.025847174264325,0,0.050912941996892995,WT,0.923239883738782,1922.0,0.983797866143421,0.000517866450011,0.001257626391146,0.014426641015421,WT,0.983797866143421,1425.0,0.9828711392775219,0.000672098174547,0.001084927487285,0.015371835060647,WT,0.9828711392775219,608.0,0.11300319925921701,0.8699547188090359,0.0031260823319160004,0.013915999599831003,Mut,0.8699547188090359,954.0,0.00370676710122,0.9853457947406961,0.000933340357827,0.010014097800256002,Mut,0.9853457947406961,2219.0,0.9769047185982552,0,0.0011765439117980001,0.021918737489946,WT,0.9769047185982552,6065.0,0.000819332151172,0.982223615653251,0.0006035112613609999,0.016353540934217,Mut,0.982223615653251,5584.0,0.9847935995878176,0,0,0.015206400412182328,WT,0.9847935995878176,2373.0,0.975378013383282,0.004053411593126,0.00345699047728,0.017111584546312,WT,0.975378013383282,478.0,0.9884990627130199,0,0,0.011500937286979998,WT,0.9884990627130199,418.0,0.0,0.9823023466517601,0,0.017697653348240003,Mut,0.9823023466517601,2701.0,0.9855134060867778,0.0,0.0018313676816859997,0.012655226231536,WT,0.9855134060867778,3356.0,0.5443283983191635,0.4429758065641971,0.0010039298627689131,0.01169186525387053,WT,0.5443283983191635,0.02584717426432504,0.0017754928411579819,0.001757025661831101,0.11612928159113314,0.004640107459047941,0.0011765439117987705,0.0014228434125319982,2.42861286636753e-17,0.007510402070405993,9.71445146547012e-17,-8.673617379884035e-17,0.0018313676816861559,0.44397973642696603,WT,WT,WT,mixed,Mut,WT,Mut,WT,WT,WT,Mut,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,WT,mixed,Mut,WT,Mut,WT,WT,WT,Mut,WT,mixed,0,0,0,2,1,0,1,0,0,0,1,0,2,0002101000102,0002101000,0,0,0,1,1,0,1,0,0,0,0001101000,False
16,2A-A5,112.0,0.9769353768822719,0.007948676549829,0,0.0151159465679,WT,0.9769353768822719,2135.0,0.981708106591788,0.00041476774940599995,0.0010514289899369999,0.016825696668868,WT,0.981708106591788,1670.0,0.868811510293968,0.107592225415934,0.0030695692344229995,0.020526695055674,WT,0.868811510293968,1064.0,0.000918418730852,0.986465810492098,0.0015677336505209999,0.011048037126530002,Mut,0.986465810492098,1441.0,0.98392966815717,0.0006258273251799999,0.00137132913576,0.014073175381889999,WT,0.98392966815717,2436.0,0.977569927051548,0,0.003784694642375,0.018645378306076002,WT,0.977569927051548,3965.0,0.0009506443427950001,0.983643042584952,0.001600562084534,0.013805750987719998,Mut,0.983643042584952,6268.0,0.9835534815790681,0,0,0.016446518420933996,WT,0.9835534815790681,2740.0,0.980758130179895,0.001392820104091,0.002302726270695,0.015546323445318998,WT,0.980758130179895,252.0,0.9999999999999999,0,0,0.0,WT,0.9999999999999999,750.0,0.981370259201917,0.0,0,0.018629740798083,WT,0.981370259201917,3220.0,0.9859298800815031,0.0,0.00123689572552,0.012833224192976998,WT,0.9859298800815031,3437.0,0.4445281948899278,0.5393099287047708,0.0003806683524106284,0.015781208052890752,Mut,0.5393099287047708,0.007948676549828056,0.001466196739344023,0.11066179465035803,0.0024861523813719706,0.001997156460940022,0.0037846946423760047,0.0025512064273279476,-2.0747292772682613e-15,0.0036955463747860087,1.1102230246251565e-16,-6.938893903907228e-18,0.0012368957255199393,0.44490886324233847,WT,WT,mixed,Mut,WT,WT,Mut,WT,WT,WT,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,mixed,Mut,WT,WT,Mut,WT,WT,WT,WT,WT,mixed,0,0,2,1,0,0,1,0,0,0,0,0,2,0021001000002,0021001000,0,0,0,1,0,0,1,0,0,0,0001001000,False
17,5E-A5,79.0,0.9805710773218951,0.011472626035506,0,0.007956296642599,WT,0.9805710773218951,2248.0,0.9844561445612491,0.00036821598682299997,7.2357998657e-05,0.015103281453271004,WT,0.9844561445612491,2502.0,0.977912791701993,0.000100947241695,0.000734956494767,0.021251304561544997,WT,0.977912791701993,1350.0,0.000694739109458,0.9835449082195992,0.0035577904882830003,0.012202562182659,Mut,0.9835449082195992,1528.0,0.982185918354364,0.000579704250191,0.001279082985782,0.015955294409663,WT,0.982185918354364,2930.0,0.976075460611462,0,0.004597289997308999,0.01932724939123,WT,0.976075460611462,6867.0,0.9851752575212782,0.0,0.0004972554854890001,0.014327486993233,WT,0.9851752575212782,6981.0,0.9835994812615609,0,0,0.016400518738439,WT,0.9835994812615609,3678.0,0.9813109693496469,0.001972208850159,0.001196425753115,0.015520396047076999,WT,0.9813109693496469,665.0,0.966560290516933,0,0,0.03343970948306693,WT,0.966560290516933,505.0,0.01605440308679939,0.9509580250589752,0,0.0329875718542253,Mut,0.9509580250589752,3111.0,0.9870130116641934,0.0017448327189501693,0.0019872501740755225,0.009254905442780676,WT,0.9870130116641934,1799.0,0.3958328353685257,0.5915535737775716,0.0014367402581417046,0.011176850595761031,Mut,0.5915535737775716,0.01147262603550592,0.0004405739854799161,0.0008359037364620361,0.004252529597741833,0.0018587872359730265,0.004597289997308001,0.0004972554854887866,6.245004513516506e-17,0.003168634603276101,2.7755575615628914e-17,0.0160544030867995,0.003732082893025906,0.3972695756266674,WT,WT,WT,Mut,WT,WT,WT,WT,WT,WT,Mut,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,WT,Mut,WT,WT,WT,WT,WT,WT,Mut,WT,mixed,0,0,0,1,0,0,0,0,0,0,1,0,2,0001000000102,0001000000,0,0,0,1,0,0,0,0,0,0,0001000000,True
18,1A-A5,40.0,0.9554600606673409,0.024028134362782998,0,0.020511804969876,WT,0.9554600606673409,1766.0,0.9852070172044589,0.001735705756389,0.001439847768223,0.011617429270928998,WT,0.9852070172044589,1198.0,0.9722277930607051,0.0009548261247160001,0.0032965931438319997,0.023520787670747,WT,0.9722277930607051,1010.0,0.9695908386644231,0.0,0.006787607134511,0.023621554201065,WT,0.9695908386644231,1241.0,0.981915791198478,0.0007463784527589999,0.0007330812877150001,0.016604749061048998,WT,0.981915791198478,2352.0,0.9800234359632221,0,0.0032108261867589997,0.016765737850019,WT,0.9800234359632221,5124.0,0.0008376229539590001,0.980577141698468,0.000517261640797,0.018067973706775004,Mut,0.980577141698468,6059.0,0.9895746656670581,0,0,0.010425334332942,WT,0.9895746656670581,2779.0,0.9811198260763085,0.0017650442824426694,0.0012904992081612335,0.015824630433087572,WT,0.9811198260763085,215.0,0.9808527327226375,0,0,0.01914726727736224,WT,0.9808527327226375,438.0,0.972419557136336,0.0,0,0.027580442863663998,WT,0.972419557136336,2362.0,0.9812585505139191,2.285689326885778e-05,0.0023603675166346365,0.016358225076177305,WT,0.9812585505139191,3608.0,0.38642983210118703,0.6002200784853321,0.0,0.013350089413481,Mut,0.6002200784853321,0.024028134362783095,0.0031755535246120892,0.00425141926854794,0.0067876071345119166,0.0014794597404729527,0.003210826186758945,0.0013548845947570047,-9.540979117872439e-17,0.0030555434906038847,2.498001805406602e-16,1.3877787807814457e-17,0.0023832244099036143,0.3864298321011869,WT,WT,WT,WT,WT,WT,Mut,WT,WT,WT,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,WT,WT,WT,WT,Mut,WT,WT,WT,WT,WT,mixed,0,0,0,0,0,0,1,0,0,0,0,0,2,0000001000002,0000001000,0,0,0,0,0,0,1,0,0,0,0000001000,True
19,7E-A5,234.0,0.9684289430225509,0.0023347311504320002,0,0.029236325827017004,WT,0.9684289430225509,3509.0,0.983193071305307,5.075335300113359e-05,0.0008919050294176022,0.015864270312273988,WT,0.983193071305307,2802.0,0.991531015487067,9.330455212999999e-06,0.0006236215879830001,0.007836032469736,WT,0.991531015487067,2635.0,0.0024156527965789997,0.9728055849849591,0.003693197954801,0.021085564263661,Mut,0.9728055849849591,2522.0,0.9783519990507489,0.00029955279539999995,0.001583828967886,0.019764619185966,WT,0.9783519990507489,3407.0,0.9757644202889529,0,0.00137034899519,0.022865230715857995,WT,0.9757644202889529,4918.0,0.0006586647840129999,0.979859869178753,0.001485159202046,0.017996306835188,Mut,0.979859869178753,7156.0,0.9879231766394742,0,0,0.012076823360526,WT,0.9879231766394742,4606.0,0.980793692138478,0.0006993473426010001,0.000327014153038,0.018179946365883,WT,0.980793692138478,867.0,0.9760506105621022,0,0,0.023949389437897817,WT,0.9760506105621022,1152.0,0.034340642805725866,0.943629395683102,0,0.02202996151117229,Mut,0.943629395683102,4147.0,0.9831425852231009,0.000141331230121,0.001026601338003,0.015689482208775002,WT,0.9831425852231009,4515.0,0.4432542299928376,0.5457461202661328,0.0005459429503673069,0.010453706790662277,Mut,0.5457461202661328,0.002334731150432104,0.0009426583824190364,0.0006329520431969868,0.00610885075137994,0.0018833817632851226,0.001370348995189067,0.0021438239860589944,-1.5439038936193583e-16,0.0010263614956389985,0.0,0.03434064280572571,0.0011679325681240582,0.44380017294320495,WT,WT,WT,Mut,WT,WT,Mut,WT,WT,WT,mixed,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,WT,Mut,WT,WT,Mut,WT,WT,WT,mixed,WT,mixed,0,0,0,1,0,0,1,0,0,0,2,0,2,0001001000202,0001001000,0,0,0,1,0,0,1,0,0,0,0001001000,True
20,3A-A5,55.0,0.9668764793577591,0.01831992501757401,0,0.014803595624666772,WT,0.9668764793577591,1886.0,0.965199879968867,0.0005373268691569999,0.000241468880991,0.034021324280985005,WT,0.965199879968867,1902.0,0.985095385410193,0.00232918735254,0.002385391853915,0.010190035383350001,WT,0.985095385410193,1017.0,0.9748277762920559,0.0,0.0036582048213739996,0.02151401888657,WT,0.9748277762920559,616.0,0.006110625950179,0.9740497854593029,0.001534305070067,0.01830528352045,Mut,0.9740497854593029,2517.0,0.9630574190090749,0,0.007399604516642001,0.029542976474284,WT,0.9630574190090749,6162.0,0.00045988092996000003,0.9821084724672869,0.000969206994962,0.016462439607792,Mut,0.9821084724672869,6076.0,0.983890607000182,0,0,0.016109392999819,WT,0.983890607000182,232.0,0.9615378382758063,0.014843623399773131,0.015086695835358937,0.00853184248906174,WT,0.9615378382758063,433.0,1.0,0,0,0.0,WT,1.0,403.0,0.971719012885506,0.0,0,0.028280987114492995,WT,0.971719012885506,2677.0,0.9808515207670645,0.003650867591257192,0.003355434051675081,0.012142177590003096,WT,0.9808515207670645,3727.0,0.931256612381524,0.05644851271983009,0.001898462159740234,0.010396412738905821,WT,0.931256612381524,0.018319925017574117,0.0007787957501479703,0.004714579206456963,0.0036582048213741405,0.007644931020247124,0.007399604516641067,0.001429087924921059,-1.0477729794899915e-15,0.02993031923513196,0.0,1.0096090630185017e-15,0.007006301642932405,0.05834697487957016,WT,WT,WT,WT,Mut,WT,Mut,WT,WT,WT,WT,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,WT,WT,Mut,WT,Mut,WT,WT,WT,WT,WT,mixed,0,0,0,0,1,0,1,0,0,0,0,0,2,0000101000002,0000101000,0,0,0,0,1,0,1,0,0,0,0000101000,True
21,6E-A6,33.0,0.9315566602227746,0,0,0.06844333977722544,WT,0.9315566602227746,887.0,0.976975558600382,0.0014735348786640002,0.002525804275821,0.019025102245133,WT,0.976975558600382,1168.0,0.9710413108955359,0.001402039830123,0.001402039830123,0.026154609444217002,WT,0.9710413108955359,484.0,0.001900544470096,0.9756090495640328,0.004049624908006,0.018440781057865004,Mut,0.9756090495640328,528.0,0.007149023077885999,0.977429534883151,0.003491997880761,0.011929444158202,Mut,0.977429534883151,927.0,0.003428911849546,0.9613948878326041,0.010938598294474,0.024237602023375,Mut,0.9613948878326041,3863.0,0.9829158776297151,0.0,0.000609332210142,0.016474790160142,WT,0.9829158776297151,3975.0,0.987209084153537,0.000133192759396,0,0.012657723087066999,WT,0.987209084153537,1972.0,0.9826046572634769,0.00042018472876400003,0.0009059518289860001,0.016069206178773998,WT,0.9826046572634769,374.0,0.982071420312836,0,0,0.017928579687165002,WT,0.982071420312836,259.0,0.1770337339077419,0.7630892096843271,0,0.059877056407930875,Mut,0.7630892096843271,1330.0,0.9711076744897245,0.00081883824222724,0.007824561731412678,0.020248925536635515,WT,0.9711076744897245,2227.0,0.5802177977273412,0.4030841347550339,0.002320856981861053,0.014377210535763954,WT,0.5802177977273412,-5.551115123125783e-17,0.003999339154485013,0.0028040796602470837,0.005950169378102169,0.010641020958647015,0.014367510144020927,0.0006093322101428933,0.00013319275939597044,0.0013261365577491024,-1.0096090630185017e-15,0.177033733907742,0.008643399973640026,0.40540499173689487,WT,WT,WT,Mut,Mut,Mut,WT,WT,WT,WT,mixed,WT,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WT,WT,WT,Mut,Mut,Mut,WT,WT,WT,WT,mixed,WT,mixed,0,0,0,1,1,1,0,0,0,0,2,0,2,0001110000202,0001110000,0,0,0,1,1,1,0,0,0,0,0001110000,True
